"mins","seconds","result","replicate","sample_id"
1,60,2.634078,1,"1-320-201-dup"
1,60,2.58419,2,"1-320-201-dup"
1,60,2.60082,3,"1-320-201-dup"
1,60,1.529729915,0,"1-320-202"
1,60,1.506476692,1,"1-320-202"
1,60,1.464953079,2,"1-320-202"
1,60,1.562948806,3,"1-320-202"
1,60,2.909881,0,"1-320-202-dup"
1,60,3.020104,1,"1-320-202-dup"
1,60,2.796267,2,"1-320-202-dup"
1,60,2.938709,3,"1-320-202-dup"
1,60,3.107627222,0,"1-320-203"
1,60,3.122575723,1,"1-320-203"
1,60,3.061120775,2,"1-320-203"
1,60,2.959803159,3,"1-320-203"
1,60,3.230537118,0,"1-320-205"
1,60,3.248807507,1,"1-320-205"
1,60,3.139185168,2,"1-320-205"
1,60,3.142507057,3,"1-320-205"
1,60,3.18590341,0,"1-320-206"
1,60,3.012651865,1,"1-320-206"
1,60,2.885921569,2,"1-320-206"
1,60,2.857046311,3,"1-320-206"
1,60,3.109061723,0,"1-320-246"
1,60,3.1770103,1,"1-320-246"
1,60,2.73617319,2,"1-320-246"
1,60,3.216785077,3,"1-320-246"
1,60,3.18,0,"1-320-59"
1,60,3.18,1,"1-320-59"
1,60,2.95,2,"1-320-59"
1,60,3.04,3,"1-320-59"
1,60,2.77,0,"1-320-121"
1,60,2.6,1,"1-320-121"
1,60,2.84,2,"1-320-121"
1,60,2.85,3,"1-320-121"
1,60,2.57,0,"1-320-143"
1,60,2.72,1,"1-320-143"
1,60,2.78,2,"1-320-143"
1,60,2.72,3,"1-320-143"
1,60,2.43,0,"1-320-143-dup"
1,60,2.6,1,"1-320-143-dup"
1,60,2.34,2,"1-320-143-dup"
1,60,2.66,3,"1-320-143-dup"
1,60,2.81,0,"1-320-144"
1,60,2.72,1,"1-320-144"
1,60,2.61,2,"1-320-144"
1,60,2.73,3,"1-320-144"
1,60,3.11,0,"1-320-146"
1,60,3.04,1,"1-320-146"
1,60,3.02,2,"1-320-146"
1,60,3.02,3,"1-320-146"
1,60,3.13,0,"1-320-146-dup"
1,60,2.96,1,"1-320-146-dup"
1,60,2.67,2,"1-320-146-dup"
1,60,2.84,3,"1-320-146-dup"
1,60,2.77,0,"1-320-147"
1,60,2.73,1,"1-320-147"
1,60,2.67,2,"1-320-147"
1,60,2.68,3,"1-320-147"
1,60,3.11,0,"1-320-150"
1,60,3.03,1,"1-320-150"
1,60,2.83,2,"1-320-150"
1,60,3.02,3,"1-320-150"
1,60,3.13,0,"1-320-152"
1,60,2.86,1,"1-320-152"
1,60,3.12,2,"1-320-152"
1,60,2.93,3,"1-320-152"
1,60,3.16,0,"1-320-152-dup"
1,60,2.82,1,"1-320-152-dup"
1,60,2.73,2,"1-320-152-dup"
1,60,2.89,3,"1-320-152-dup"
1,60,2.6,0,"1-320-156"
1,60,2.34,1,"1-320-156"
1,60,2.35,2,"1-320-156"
1,60,3.1,0,"1-320-158"
1,60,2.98,1,"1-320-158"
1,60,2.92,2,"1-320-158"
1,60,2.91,3,"1-320-158"
1,60,3.058144808,0,"1-320-35"
1,60,3.149656214,1,"1-320-35"
1,60,3.123034714,2,"1-320-35"
1,60,3.237839933,3,"1-320-35"
1,60,1.03043595,0,"1-320-29"
1,60,1.06146334,1,"1-320-29"
1,60,1.074527504,2,"1-320-29"
1,60,1.063096361,3,"1-320-29"
1,60,1.100656443,0,"1-320-40"
1,60,1.078029145,1,"1-320-40"
1,60,1.126516213,2,"1-320-40"
1,60,1.099040208,3,"1-320-40"
1,60,2.192138,0,"1-320-89"
1,60,2.049533,1,"1-320-89"
1,60,2.003103,2,"1-320-89"
1,60,2.104253,3,"1-320-89"
1,60,2.831809567,0,"1-320-89-dup"
1,60,2.801896086,1,"1-320-89-dup"
1,60,2.773644465,2,"1-320-89-dup"
1,60,2.949801633,3,"1-320-89-dup"
1,60,2.765020218,0,"1-320-90"
1,60,2.661748379,1,"1-320-90"
1,60,3.263056992,2,"1-320-90"
1,60,2.770017243,3,"1-320-90"
1,60,2.723614,0,"1-320-182"
1,60,2.406379,1,"1-320-182"
1,60,2.212423,2,"1-320-182"
1,60,2.164755,3,"1-320-182"
1,60,3.223537,0,"1-320-182-dup"
1,60,3.042793,1,"1-320-182-dup"
1,60,2.813962,2,"1-320-182-dup"
1,60,2.863708,3,"1-320-182-dup"
1,60,2.652568551,0,"1-320-183"
1,60,2.864637217,1,"1-320-183"
1,60,2.873188373,2,"1-320-183"
1,60,2.835563287,3,"1-320-183"
1,60,3.061313802,0,"1-320-183-dup"
1,60,3.081836576,1,"1-320-183-dup"
1,60,3.051052415,2,"1-320-183-dup"
1,60,3.098938888,3,"1-320-183-dup"
1,60,2.803813535,0,"1-320-184"
1,60,2.65390341,1,"1-320-184"
1,60,3.294728008,2,"1-320-184"
1,60,2.933955291,3,"1-320-184"
1,60,3.065767,0,"1-320-184-dup"
1,60,3.283924,1,"1-320-184-dup"
1,60,3.002964,2,"1-320-184-dup"
1,60,1.902263,3,"1-320-184-dup"
1,60,1.665485008,0,"1-320-185"
1,60,1.616064088,1,"1-320-185"
1,60,1.681958648,2,"1-320-185"
1,60,1.663837644,3,"1-320-185"
1,60,3.029426,0,"1-320-186"
1,60,2.843481,1,"1-320-186"
1,60,3.098538,2,"1-320-186"
1,60,2.978415,3,"1-320-186"
1,60,2.315976,0,"1-320-187"
1,60,2.345563,1,"1-320-187"
1,60,2.1401,2,"1-320-187"
1,60,2.217354,3,"1-320-187"
1,60,3.173988,0,"1-320-191"
1,60,3.035917,1,"1-320-191"
1,60,2.598693,2,"1-320-191"
1,60,2.592118,3,"1-320-191"
1,60,3.157541772,0,"1-320-191-dup"
1,60,3.136415656,1,"1-320-191-dup"
1,60,3.029159991,2,"1-320-191-dup"
1,60,3.162417029,3,"1-320-191-dup"
1,60,2.30387,0,"1-320-190"
1,60,2.105546,1,"1-320-190"
1,60,2.150169,2,"1-320-190"
1,60,2.389811,3,"1-320-190"
1,60,2.968665599,0,"1-320-190-dup"
1,60,3.017761501,1,"1-320-190-dup"
1,60,2.976848249,2,"1-320-190-dup"
1,60,2.778828107,3,"1-320-190-dup"
1,60,3.148683909,0,"1-320-189"
1,60,3.016124971,1,"1-320-189"
1,60,3.16668574,2,"1-320-189"
1,60,3.281242847,3,"1-320-189"
1,60,2.241068,0,"1-320-189-dup"
1,60,2.241068,1,"1-320-189-dup"
1,60,2.115462,2,"1-320-189-dup"
1,60,2.141905,3,"1-320-189-dup"
1,60,2.7,0,"1-320-43"
1,60,2.71,1,"1-320-43"
1,60,2.63,2,"1-320-43"
1,60,2.88,3,"1-320-43"
1,60,2.72,0,"1-320-48"
1,60,2.84,1,"1-320-48"
1,60,2.69,2,"1-320-48"
1,60,2.78,3,"1-320-48"
1,60,2.84,0,"1-320-50"
1,60,3.02,1,"1-320-50"
1,60,2.82,2,"1-320-50"
1,60,2.97,3,"1-320-50"
1,60,2.51,0,"1-320-73"
1,60,2.44,1,"1-320-73"
1,60,2.67,2,"1-320-73"
1,60,2.57,3,"1-320-73"
1,60,2.731964294,0,"1-320-77"
1,60,2.626148775,1,"1-320-77"
1,60,2.547588769,2,"1-320-77"
1,60,2.611719387,3,"1-320-77"
1,60,2.230142214,0,"1-320-78"
1,60,2.194870375,1,"1-320-78"
1,60,2.156392004,2,"1-320-78"
1,60,2.307098955,3,"1-320-78"
1,60,2.82,0,"1-320-80"
1,60,2.67,1,"1-320-80"
1,60,2.78,2,"1-320-80"
1,60,2.6,3,"1-320-80"
1,60,2.66,0,"1-320-159"
1,60,2.59,1,"1-320-159"
1,60,2.81,2,"1-320-159"
1,60,3.06,3,"1-320-159"
1,60,2.55,0,"1-320-159-dup"
1,60,2.49,1,"1-320-159-dup"
1,60,2.39,2,"1-320-159-dup"
1,60,2.53,3,"1-320-159-dup"
1,60,2.29,0,"1-320-160"
1,60,2.36,1,"1-320-160"
1,60,2.29,2,"1-320-160"
1,60,2.38,3,"1-320-160"
1,60,3.03,0,"1-320-161"
1,60,2.9,1,"1-320-161"
1,60,2.81,2,"1-320-161"
1,60,2.96,3,"1-320-161"
1,60,2.98,0,"1-320-163"
1,60,2.85,1,"1-320-163"
1,60,2.79,2,"1-320-163"
1,60,2.79,3,"1-320-163"
1.5,120,3.186023041,0,"1-320-129"
1.5,120,3.05864744,1,"1-320-129"
1.5,120,3.08804181,2,"1-320-129"
1.5,120,3.114170138,3,"1-320-129"
1.5,120,2.560142214,0,"1-320-132"
1.5,120,2.543485466,1,"1-320-132"
1.5,120,2.301962615,2,"1-320-132"
1.5,120,2.313622339,3,"1-320-132"
1.5,120,3.148668345,0,"1-320-132-dup"
1.5,120,3.272827192,1,"1-320-132-dup"
1.5,120,3.598951095,2,"1-320-132-dup"
1.5,120,3.579085679,3,"1-320-132-dup"
1.5,120,3.343317311,0,"1-320-133"
1.5,120,2.923928893,1,"1-320-133"
1.5,120,2.9778262,2,"1-320-133"
1.5,120,2.715076829,3,"1-320-133"
1.5,120,3.093474937,0,"1-320-135"
1.5,120,3.180751659,1,"1-320-135"
1.5,120,2.990035859,2,"1-320-135"
1.5,120,2.959327382,3,"1-320-135"
1.5,120,3.035198,0,"1-320-136"
1.5,120,2.766867,1,"1-320-136"
1.5,120,2.734731,2,"1-320-136"
1.5,120,2.712236,3,"1-320-136"
1.5,120,3.22417,0,"1-320-136-dup"
1.5,120,3.02916,1,"1-320-136-dup"
1.5,120,3.333051,2,"1-320-136-dup"
1.5,120,3.097414,3,"1-320-136-dup"
1.5,120,2.411284,0,"1-320-137"
1.5,120,2.41777,1,"1-320-137"
1.5,120,2.433986,2,"1-320-137"
1.5,120,2.38696,3,"1-320-137"
1.5,120,3.296665,0,"1-320-138"
1.5,120,3.037212,1,"1-320-138"
1.5,120,2.936675,2,"1-320-138"
1.5,120,3.02424,3,"1-320-138"
1.5,120,3.289564355,0,"1-320-196"
1.5,120,3.304547189,1,"1-320-196"
1.5,120,3.312870985,2,"1-320-196"
1.5,120,3.356154726,3,"1-320-196"
1.5,120,2.76183566,0,"1-320-196-dup"
1.5,120,2.798460365,1,"1-320-196-dup"
1.5,120,2.69191577,2,"1-320-196-dup"
1.5,120,2.7152224,3,"1-320-196-dup"
1.5,120,3.360017,0,"1-320-196-dup2"
1.5,120,3.290999,1,"1-320-196-dup2"
1.5,120,3.184946,2,"1-320-196-dup2"
1.5,120,3.176529,3,"1-320-196-dup2"
1.5,120,3.264157473,0,"1-320-196-dup3"
1.5,120,3.210937514,1,"1-320-196-dup3"
1.5,120,3.409302815,2,"1-320-196-dup3"
1.5,120,3.239966583,3,"1-320-196-dup3"
1.5,120,2.436087,0,"1-320-197"
1.5,120,2.535249,1,"1-320-197"
1.5,120,2.355104,2,"1-320-197"
1.5,120,2.449308,3,"1-320-197"
1.5,120,1.800595102,0,"1-320-197-dup"
1.5,120,1.733966583,1,"1-320-197-dup"
1.5,120,1.751842527,2,"1-320-197-dup"
1.5,120,1.735591669,3,"1-320-197-dup"
1.5,120,3.112043,0,"1-320-198"
1.5,120,3.090558,1,"1-320-198"
1.5,120,3.307062,2,"1-320-198"
1.5,120,3.388045,3,"1-320-198"
1.5,120,2.483131151,0,"1-320-198-dup"
1.5,120,2.593636988,1,"1-320-198-dup"
1.5,120,2.512382696,2,"1-320-198-dup"
1.5,120,2.426253147,3,"1-320-198-dup"
1.5,120,2.784541,0,"1-320-199"
1.5,120,2.651179,1,"1-320-199"
1.5,120,2.697775,2,"1-320-199"
1.5,120,2.468006,3,"1-320-199"
1.5,120,2.683314,0,"1-320-200"
1.5,120,2.712236,1,"1-320-200"
1.5,120,2.691348,2,"1-320-200"
1.5,120,2.726697,3,"1-320-200"
1.5,120,3.215157,0,"1-320-201"
1.5,120,3.285855,1,"1-320-201"
1.5,120,3.226404,2,"1-320-201"
1.5,120,3.142852,3,"1-320-201"
1.5,120,2.685629,0,"1-320-201-dup"
1.5,120,2.707247,1,"1-320-201-dup"
1.5,120,2.657359,2,"1-320-201-dup"
1.5,120,2.673989,3,"1-320-201-dup"
1.5,120,1.621081865,0,"1-320-202"
1.5,120,1.609455253,1,"1-320-202"
1.5,120,1.562948806,2,"1-320-202"
1.5,120,1.665927367,3,"1-320-202"
1.5,120,3.070976,0,"1-320-202-dup"
1.5,120,3.198156,1,"1-320-202-dup"
1.5,120,2.950579,2,"1-320-202-dup"
1.5,120,3.096412,3,"1-320-202-dup"
1.5,120,3.233859007,0,"1-320-203"
1.5,120,3.250468452,1,"1-320-203"
1.5,120,3.193996338,2,"1-320-203"
1.5,120,3.087695888,3,"1-320-203"
1.5,120,3.340159457,0,"1-320-205"
1.5,120,3.353447013,1,"1-320-205"
1.5,120,3.248807507,2,"1-320-205"
1.5,120,3.260434119,3,"1-320-205"
1.5,120,3.31744625,0,"1-320-206"
1.5,120,3.137777981,1,"1-320-206"
1.5,120,3.007839322,2,"1-320-206"
1.5,120,2.972547341,3,"1-320-206"
1.5,120,3.241644312,0,"1-320-246"
1.5,120,3.326165713,1,"1-320-246"
1.5,120,2.891957733,2,"1-320-246"
1.5,120,3.349367666,3,"1-320-246"
1.5,120,3.3,0,"1-320-59"
1.5,120,3.3,1,"1-320-59"
1.5,120,3.06,2,"1-320-59"
1.5,120,3.16,3,"1-320-59"
1.5,120,2.82,0,"1-320-121"
1.5,120,2.65,1,"1-320-121"
1.5,120,2.88,2,"1-320-121"
1.5,120,2.91,3,"1-320-121"
1.5,120,2.63,0,"1-320-143"
1.5,120,2.79,1,"1-320-143"
1.5,120,2.83,2,"1-320-143"
1.5,120,2.78,3,"1-320-143"
1.5,120,2.5,0,"1-320-143-dup"
1.5,120,2.67,1,"1-320-143-dup"
1.5,120,2.39,2,"1-320-143-dup"
1.5,120,2.7,3,"1-320-143-dup"
1.5,120,2.91,0,"1-320-144"
1.5,120,2.82,1,"1-320-144"
1.5,120,2.66,2,"1-320-144"
1.5,120,2.82,3,"1-320-144"
1.5,120,3.26,0,"1-320-146"
1.5,120,3.19,1,"1-320-146"
1.5,120,3.17,2,"1-320-146"
1.5,120,3.16,3,"1-320-146"
1.5,120,3.27,0,"1-320-146-dup"
1.5,120,3.1,1,"1-320-146-dup"
1.5,120,2.78,2,"1-320-146-dup"
1.5,120,2.96,3,"1-320-146-dup"
1.5,120,2.88,0,"1-320-147"
1.5,120,2.83,1,"1-320-147"
1.5,120,2.77,2,"1-320-147"
1.5,120,2.78,3,"1-320-147"
1.5,120,3.24,0,"1-320-150"
1.5,120,3.2,1,"1-320-150"
1.5,120,3,2,"1-320-150"
1.5,120,3.19,3,"1-320-150"
1.5,120,3.33,0,"1-320-152"
1.5,120,3.06,1,"1-320-152"
1.5,120,3.37,2,"1-320-152"
1.5,120,3.14,3,"1-320-152"
1.5,120,3.41,0,"1-320-152-dup"
1.5,120,3.05,1,"1-320-152-dup"
1.5,120,2.93,2,"1-320-152-dup"
1.5,120,3.09,3,"1-320-152-dup"
1.5,120,2.79,0,"1-320-156"
1.5,120,2.52,1,"1-320-156"
1.5,120,2.51,2,"1-320-156"
1.5,120,3.26,0,"1-320-158"
1.5,120,3.18,1,"1-320-158"
1.5,120,3.13,2,"1-320-158"
1.5,120,3.11,3,"1-320-158"
1.5,120,3.18792462,0,"1-320-35"
1.5,120,3.284427558,1,"1-320-35"
1.5,120,3.264461433,2,"1-320-35"
1.5,120,3.372611276,3,"1-320-35"
1.5,120,1.06146334,0,"1-320-29"
1.5,120,1.094123751,1,"1-320-29"
1.5,120,1.103921874,2,"1-320-29"
1.5,120,1.089224689,3,"1-320-29"
1.5,120,1.121667506,0,"1-320-40"
1.5,120,1.102272679,1,"1-320-40"
1.5,120,1.147527276,2,"1-320-40"
1.5,120,1.124899977,3,"1-320-40"
1.5,120,2.338059,0,"1-320-89"
1.5,120,2.200429,1,"1-320-89"
1.5,120,2.149024,2,"1-320-89"
1.5,120,2.250175,3,"1-320-89"
1.5,120,2.921550011,0,"1-320-89-dup"
1.5,120,2.908255131,1,"1-320-89-dup"
1.5,120,2.866708629,2,"1-320-89-dup"
1.5,120,3.052836957,3,"1-320-89-dup"
1.5,120,2.898274205,0,"1-320-90"
1.5,120,2.804996414,1,"1-320-90"
1.5,120,3.432955825,2,"1-320-90"
1.5,120,2.911599603,3,"1-320-90"
1.5,120,2.828811,0,"1-320-182"
1.5,120,2.518151,1,"1-320-182"
1.5,120,2.311045,2,"1-320-182"
1.5,120,2.256803,3,"1-320-182"
1.5,120,3.482216,0,"1-320-182-dup"
1.5,120,3.337952,1,"1-320-182-dup"
1.5,120,3.095855,2,"1-320-182-dup"
1.5,120,3.140627,3,"1-320-182-dup"
1.5,120,2.751761959,0,"1-320-183"
1.5,120,2.97067155,1,"1-320-183"
1.5,120,2.955279469,2,"1-320-183"
1.5,120,2.917654383,3,"1-320-183"
1.5,120,3.17589929,0,"1-320-183-dup"
1.5,120,3.206683452,1,"1-320-183-dup"
1.5,120,3.177609522,2,"1-320-183-dup"
1.5,120,3.203262989,3,"1-320-183-dup"
1.5,120,2.925718471,0,"1-320-184"
1.5,120,2.777455711,1,"1-320-184"
1.5,120,3.410043488,2,"1-320-184"
1.5,120,3.064097047,3,"1-320-184"
1.5,120,3.186415,0,"1-320-184-dup"
1.5,120,3.399613,1,"1-320-184-dup"
1.5,120,3.125265,2,"1-320-184-dup"
1.5,120,2.022911,3,"1-320-184-dup"
1.5,120,1.723142748,0,"1-320-185"
1.5,120,1.673721828,1,"1-320-185"
1.5,120,1.741263752,2,"1-320-185"
1.5,120,1.721495384,3,"1-320-185"
1.5,120,3.174233,0,"1-320-186"
1.5,120,2.978415,1,"1-320-186"
1.5,120,3.25651,2,"1-320-186"
1.5,120,3.121576,3,"1-320-186"
1.5,120,2.412954,0,"1-320-187"
1.5,120,2.432679,1,"1-320-187"
1.5,120,2.227216,2,"1-320-187"
1.5,120,2.306114,3,"1-320-187"
1.5,120,3.266036,0,"1-320-191"
1.5,120,3.132896,1,"1-320-191"
1.5,120,2.702246,2,"1-320-191"
1.5,120,2.692384,3,"1-320-191"
1.5,120,3.282673381,0,"1-320-191-dup"
1.5,120,3.266422522,1,"1-320-191-dup"
1.5,120,3.129915312,2,"1-320-191-dup"
1.5,120,3.269672694,3,"1-320-191-dup"
1.5,120,2.409643,0,"1-320-190"
1.5,120,2.201403,1,"1-320-190"
1.5,120,2.249331,2,"1-320-190"
1.5,120,2.495584,3,"1-320-190"
1.5,120,3.125772488,0,"1-320-190-dup"
1.5,120,3.178141451,1,"1-320-190-dup"
1.5,120,3.127409018,2,"1-320-190-dup"
1.5,120,2.916296635,3,"1-320-190-dup"
1.5,120,3.299244678,0,"1-320-189"
1.5,120,3.184687572,1,"1-320-189"
1.5,120,3.33361181,2,"1-320-189"
1.5,120,3.446532387,3,"1-320-189"
1.5,120,2.34023,0,"1-320-189-dup"
1.5,120,2.343535,1,"1-320-189-dup"
1.5,120,2.211319,2,"1-320-189-dup"
1.5,120,2.241068,3,"1-320-189-dup"
1.5,120,2.79,0,"1-320-43"
1.5,120,2.8,1,"1-320-43"
1.5,120,2.73,2,"1-320-43"
1.5,120,2.97,3,"1-320-43"
1.5,120,2.81,0,"1-320-48"
1.5,120,2.93,1,"1-320-48"
1.5,120,2.77,2,"1-320-48"
1.5,120,2.86,3,"1-320-48"
1.5,120,2.92,0,"1-320-50"
1.5,120,3.08,1,"1-320-50"
1.5,120,2.89,2,"1-320-50"
1.5,120,3.03,3,"1-320-50"
1.5,120,2.58,0,"1-320-73"
1.5,120,2.52,1,"1-320-73"
1.5,120,2.77,2,"1-320-73"
1.5,120,2.62,3,"1-320-73"
1.5,120,2.895497368,0,"1-320-77"
1.5,120,2.799301442,1,"1-320-77"
1.5,120,2.723947967,2,"1-320-77"
1.5,120,2.773649195,3,"1-320-77"
1.5,120,2.319925078,0,"1-320-78"
1.5,120,2.289463035,1,"1-320-78"
1.5,120,2.230142214,2,"1-320-78"
1.5,120,2.403294881,3,"1-320-78"
1.5,120,2.93,0,"1-320-80"
1.5,120,2.79,1,"1-320-80"
1.5,120,2.88,2,"1-320-80"
1.5,120,2.71,3,"1-320-80"
1.5,120,2.73,0,"1-320-159"
1.5,120,2.66,1,"1-320-159"
1.5,120,2.88,2,"1-320-159"
1.5,120,3.18,3,"1-320-159"
1.5,120,2.61,0,"1-320-159-dup"
1.5,120,2.54,1,"1-320-159-dup"
1.5,120,2.45,2,"1-320-159-dup"
1.5,120,2.59,3,"1-320-159-dup"
1.5,120,2.36,0,"1-320-160"
1.5,120,2.42,1,"1-320-160"
1.5,120,2.36,2,"1-320-160"
1.5,120,2.45,3,"1-320-160"
1.5,120,3.12,0,"1-320-161"
1.5,120,2.99,1,"1-320-161"
1.5,120,2.92,2,"1-320-161"
1.5,120,3.06,3,"1-320-161"
1.5,120,3.09,0,"1-320-163"
1.5,120,2.96,1,"1-320-163"
1.5,120,2.89,2,"1-320-163"
1.5,120,2.91,3,"1-320-163"
2,150,3.228481575,0,"1-320-129"
2,150,3.106005035,1,"1-320-129"
2,150,3.158261692,2,"1-320-129"
2,150,3.166426795,3,"1-320-129"
2,150,2.766685893,0,"1-320-132"
2,150,2.775014267,1,"1-320-132"
2,150,2.495180896,2,"1-320-132"
2,150,2.508506294,3,"1-320-132"
2,150,3.380431525,0,"1-320-132-dup"
2,150,3.493002213,1,"1-320-132-dup"
2,150,3.762840772,2,"1-320-132-dup"
2,150,3.7346981,3,"1-320-132-dup"
2,150,3.560590829,0,"1-320-133"
2,150,3.115938048,1,"1-320-133"
2,150,3.183309682,2,"1-320-133"
2,150,2.866663005,3,"1-320-133"
2,150,3.138729534,0,"1-320-135"
2,150,3.230854963,1,"1-320-135"
2,150,3.036906691,2,"1-320-135"
2,150,3.006198215,3,"1-320-135"
2,150,3.202303,0,"1-320-136"
2,150,2.929151,1,"1-320-136"
2,150,2.921117,2,"1-320-136"
2,150,2.856846,3,"1-320-136"
2,150,3.433806,0,"1-320-136-dup"
2,150,3.259922,1,"1-320-136-dup"
2,150,3.541062,2,"1-320-136-dup"
2,150,3.30705,3,"1-320-136-dup"
2,150,2.575063,0,"1-320-137"
2,150,2.584793,1,"1-320-137"
2,150,2.575063,2,"1-320-137"
2,150,2.545875,3,"1-320-137"
2,150,3.424769,0,"1-320-138"
2,150,3.183154,1,"1-320-138"
2,150,3.072887,2,"1-320-138"
2,150,3.145858,3,"1-320-138"
2,150,3.409427024,0,"1-320-196"
2,150,3.436063172,1,"1-320-196"
2,150,3.46602884,2,"1-320-196"
2,150,3.486005951,3,"1-320-196"
2,150,2.916658274,0,"1-320-196-dup"
2,150,2.948288701,1,"1-320-196-dup"
2,150,2.836749828,2,"1-320-196-dup"
2,150,2.858391699,3,"1-320-196-dup"
2,150,3.60579,0,"1-320-196-dup2"
2,150,3.531721,1,"1-320-196-dup2"
2,150,3.434086,2,"1-320-196-dup2"
2,150,3.429035,3,"1-320-196-dup2"
2,150,3.551222705,0,"1-320-196-dup3"
2,150,3.47219913,1,"1-320-196-dup3"
2,150,3.69152987,2,"1-320-196-dup3"
2,150,3.527031815,3,"1-320-196-dup3"
2,150,2.62119,0,"1-320-197"
2,150,2.801334,1,"1-320-197"
2,150,2.576567,2,"1-320-197"
2,150,2.687298,3,"1-320-197"
2,150,1.932227054,0,"1-320-197-dup"
2,150,1.85584802,1,"1-320-197-dup"
2,150,1.883474479,2,"1-320-197-dup"
2,150,1.865598535,3,"1-320-197-dup"
2,150,3.345074,0,"1-320-198"
2,150,3.389697,1,"1-320-198"
2,150,3.597938,2,"1-320-198"
2,150,3.677268,3,"1-320-198"
2,150,2.611512932,0,"1-320-198-dup"
2,150,2.726894026,1,"1-320-198-dup"
2,150,2.644014649,2,"1-320-198-dup"
2,150,2.551384756,3,"1-320-198-dup"
2,150,2.901836,0,"1-320-199"
2,150,2.792575,1,"1-320-199"
2,150,2.818283,2,"1-320-199"
2,150,2.609403,3,"1-320-199"
2,150,2.781328,0,"1-320-200"
2,150,2.813463,1,"1-320-200"
2,150,2.795789,2,"1-320-200"
2,150,2.826317,3,"1-320-200"
2,150,3.292282,0,"1-320-201"
2,150,3.377441,1,"1-320-201"
2,150,3.330845,2,"1-320-201"
2,150,3.231225,3,"1-320-201"
2,150,2.740506,0,"1-320-201-dup"
2,150,2.762124,1,"1-320-201-dup"
2,150,2.728865,2,"1-320-201-dup"
2,150,2.73718,3,"1-320-201-dup"
2,150,1.813751431,0,"1-320-202"
2,150,1.810429541,1,"1-320-202"
2,150,1.767244984,2,"1-320-202"
2,150,1.8685626,3,"1-320-202"
2,150,3.444038,0,"1-320-202-dup"
2,150,3.61022,1,"1-320-202-dup"
2,150,3.330424,2,"1-320-202-dup"
2,150,3.479648,3,"1-320-202-dup"
2,150,3.385004959,0,"1-320-203"
2,150,3.394970626,1,"1-320-203"
2,150,3.358429847,2,"1-320-203"
2,150,3.272060731,3,"1-320-203"
2,150,3.461408408,0,"1-320-205"
2,150,3.473035019,1,"1-320-205"
2,150,3.368395514,2,"1-320-205"
2,150,3.388326848,3,"1-320-205"
2,150,3.508343786,0,"1-320-206"
2,150,3.320654612,1,"1-320-206"
2,150,3.192320134,2,"1-320-206"
2,150,3.15221561,3,"1-320-206"
2,150,3.364283207,0,"1-320-246"
2,150,3.460405585,1,"1-320-246"
2,150,3.072601511,2,"1-320-246"
2,150,3.468691997,3,"1-320-246"
2,150,3.41,0,"1-320-59"
2,150,3.42,1,"1-320-59"
2,150,3.17,2,"1-320-59"
2,150,3.27,3,"1-320-59"
2,150,2.98,0,"1-320-121"
2,150,2.83,1,"1-320-121"
2,150,3.07,2,"1-320-121"
2,150,3.09,3,"1-320-121"
2,150,2.79,0,"1-320-143"
2,150,2.95,1,"1-320-143"
2,150,2.95,2,"1-320-143"
2,150,2.93,3,"1-320-143"
2,150,2.67,0,"1-320-143-dup"
2,150,2.82,1,"1-320-143-dup"
2,150,2.54,2,"1-320-143-dup"
2,150,2.81,3,"1-320-143-dup"
2,150,3.18,0,"1-320-144"
2,150,3.11,1,"1-320-144"
2,150,2.93,2,"1-320-144"
2,150,3.11,3,"1-320-144"
2,150,3.6,0,"1-320-146"
2,150,3.54,1,"1-320-146"
2,150,3.53,2,"1-320-146"
2,150,3.51,3,"1-320-146"
2,150,3.61,0,"1-320-146-dup"
2,150,3.41,1,"1-320-146-dup"
2,150,3.06,2,"1-320-146-dup"
2,150,3.26,3,"1-320-146-dup"
2,150,3.18,0,"1-320-147"
2,150,3.11,1,"1-320-147"
2,150,3.04,2,"1-320-147"
2,150,3.05,3,"1-320-147"
2,150,3.55,0,"1-320-150"
2,150,3.6,1,"1-320-150"
2,150,3.4,2,"1-320-150"
2,150,3.58,3,"1-320-150"
2,150,3.69,0,"1-320-152"
2,150,3.4,1,"1-320-152"
2,150,3.68,2,"1-320-152"
2,150,3.52,3,"1-320-152"
2,150,3.71,0,"1-320-152-dup"
2,150,3.39,1,"1-320-152-dup"
2,150,3.25,2,"1-320-152-dup"
2,150,3.42,3,"1-320-152-dup"
2,150,3.11,0,"1-320-156"
2,150,2.82,1,"1-320-156"
2,150,2.81,2,"1-320-156"
2,150,3.62,0,"1-320-158"
2,150,3.57,1,"1-320-158"
2,150,3.55,2,"1-320-158"
2,150,3.51,3,"1-320-158"
2,150,3.385922026,0,"1-320-35"
2,150,3.490744182,1,"1-320-35"
2,150,3.484088808,2,"1-320-35"
2,150,3.583919432,3,"1-320-35"
2,150,1.136582284,0,"1-320-29"
2,150,1.174141756,1,"1-320-29"
2,150,1.177407797,2,"1-320-29"
2,150,1.161077592,3,"1-320-29"
2,150,1.18631693,0,"1-320-40"
2,150,1.166922103,1,"1-320-40"
2,150,1.212176699,2,"1-320-40"
2,150,1.191165637,3,"1-320-40"
2,150,2.593422,0,"1-320-89"
2,150,2.462424,1,"1-320-89"
